118.1,0.1544
119.8,0.139
120.13,0.1382
120.49,0.141
121.75,0.1329
122.27,0.1285
122.11,0.1278
122.23,0.1179
122.23,0.1262
122.39,0.1241
123.34,0.1179
123.76,0.1145
123.69,0.1133
123.24,0.1166
123.49,0.1144
124.64,0.111
125.13,0.1037
125.76,0.1007
126.3,0.0856
127.03,0.1042
127.13,0.1031
126.23,0.1111
126.09,0.11
125.41,0.1107
126.69,0.105
126.85,0.0934
126.58,0.1085
126.82,0.1105
126.08,0.1048
126,0.1148
126.33,0.1127
126.45,0.1132
127.31,0.1107
127.81,0.11
127.44,0.1086
126.36,0.1092
125.71,0.1166
125.83,0.1176
126.03,0.1146
126.69,0.1126
126.76,0.1123
125.47,0.1202
125.75,0.1198
125.19,0.1225
124.51,0.1229
126.7,0.1114
127.3,0.1156
127.38,0.1179
128.44,0.1135
128.77,0.1131
128.9,0.1142
129.31,0.1128
128.8,0.1188
128.68,0.1171
128.33,0.1222
127.82,0.1253
128.31,0.1212
125.97,0.1325
126.42,0.1329
126.55,0.1264
126.66,0.1268
127.36,0.1218
128.54,0.1189
128.44,0.1187
127.5,0.123
128.39,0.1215
126.9,0.1242
126.27,0.1267
126.6,0.1188
125.48,0.1283
126.62,0.1243
126.41,0.124
126.64,0.1205
126.41,0.126
127.75,0.1192
128.2,0.1159
129.16,0.109
128.81,0.1087
128.49,0.0988
129.27,0.1055
129.08,0.1085
129.41,0.1078
129.46,0.1043
128.23,0.1105
129.37,0.1062
129.36,0.1117
128.76,0.1019
128.17,0.1178
127.97,0.1196
128.24,0.1108
127.38,0.1158
128.59,0.1146
128.83,0.1117
130.18,0.1083
130.76,0.1076
131.03,0.1076
130.62,0.1129
130.41,0.1144
129.59,0.1139
130.38,0.1121
130.11,0.112
130.21,0.1113
130.02,0.1111
129.22,0.1137
130.03,0.1067
129.8,0.1106
129.83,0.113
129.73,0.1136
130.56,0.1108
131.01,0.1088
130.87,0.112
129.54,0.118
129.74,0.1196
128.64,0.1265
128.88,0.125
128.71,0.1211
128.66,0.128
130.7,0.1129
130.95,0.1152
131.13,0.1124
131.15,0.1136
130.91,0.1133
130.37,0.1162
130.4,0.1123
131.03,0.1125
131.47,0.1161
130.4,0.1186
131.38,0.115
130.89,0.1165
131.36,0.1168
132.52,0.1112
132.36,0.1067
132.62,0.1109
132.55,0.1147
130.95,0.1206
129.24,0.1275
129.5,0.1222
129.31,0.1208
126.85,0.1391
126.21,0.1464
127.1,0.1424
126.13,0.1424
125.17,0.1331
126.17,0.1518
127.73,0.1348
128.38,0.1282
126.1,0.1583
127.51,0.1435
128.73,0.1277
129,0.1192
127.12,0.1491
126.81,0.1558
125.86,0.1532
125.75,0.1618
125.35,0.1741
123.99,0.1778
122.55,0.1913
123.5,0.1802
126.12,0.1305
124.65,0.1488
123.67,0.1601
124.09,0.1574
125.01,0.1406
124.46,0.149
124.44,0.15
124.99,0.1469
123.91,0.1551
124.75,0.1531
127.27,0.1269
127.23,0.132
127.8,0.1268
127.07,0.1372
127.44,0.137
126.61,0.1404
126.85,0.142
127.41,0.1363
126.05,0.145
124,0.1662
123.52,0.1682
123.34,0.1719
123.97,0.1663
125.69,0.15
124.83,0.1561
123.95,0.1627
126.21,0.145
126.66,0.141
126.83,0.1388
126.71,0.1448
127.98,0.1399
127.85,0.1435
127.22,0.1456
128.08,0.1412
128.42,0.1433
128.2,0.1408
127.95,0.1429
127.41,0.1471
126.98,0.1498
127.37,0.1436
127.01,0.143
127.11,0.1419
128.63,0.1329
129.79,0.1268
130.03,0.1221
130.69,0.1206
130.13,0.1181
130.12,0.1051
129.76,0.1202
129.65,0.1177
129.81,0.1167
130.43,0.1161
130.58,0.1149
130.66,0.1136
130.64,0.1169
131.42,0.1065
131.67,0.1188
130.51,0.1226
129.91,0.1296
130.28,0.1249
130.41,0.1247
131.69,0.1172
132.22,0.1149
132.23,0.1191
131.96,0.1202
132.14,0.1239
131.81,0.1256
132.51,0.1198
131.87,0.1287
131.47,0.1312
132.48,0.1242
133.58,0.121
133.74,0.1239
133.69,0.1226
133.58,0.1265
133.08,0.1303
133.36,0.1282
134.92,0.1246
135.18,0.1259
135.01,0.1244
135.09,0.1264
135.27,0.1251
135.11,0.1271
136.28,0.1218
136.63,0.1206
136.84,0.123
136.41,0.128
136.59,0.1274
136.81,0.1235
136.84,0.1202
137.47,0.1227
137.88,0.1206
138.35,0.1198
138.78,0.1189
137.91,0.1204
137.81,0.1218
137.79,0.1218
136.86,0.126
136.78,0.1272
136.54,0.1269
138.08,0.1235
138.61,0.124
138.91,0.1206
138.18,0.1239
138.24,0.1208
138.58,0.1226
139.62,0.1201
140.02,0.1179
140.38,0.1174
140.42,0.1162
140.5,0.1179
140.64,0.1196
140.92,0.1192
140.35,0.1253
138.42,0.1357
139.02,0.1327
140.47,0.1259
140.53,0.1239
140.22,0.132
141.29,0.126
141.9,0.1262
141.78,0.1289
141.16,0.1343
141.42,0.1349
141.83,0.1328
141.72,0.1306
141.87,0.1282
143.12,0.1115
142.34,0.1131
141.95,0.115
142.22,0.1157
142.14,0.1156
141.62,0.1178
140.75,0.1207
141.58,0.1185
142.51,0.1135
142.21,0.1155
141.62,0.1206
141.37,0.1215
141.67,0.1195
140.54,0.123
141.19,0.1223
141.07,0.1224
141.54,0.1209
142.16,0.113
143.24,0.1115
142.96,0.1123
143.02,0.1118
142.54,0.1137
142.82,0.108
142.38,0.1111
142.8,0.1061
143.95,0.1019
142.26,0.1106
142.16,0.1123
142.05,0.1149
142.79,0.1101
143.75,0.1064
144.61,0.1055
144.81,0.1042
144.85,0.0999
144.89,0.1058
145.21,0.1056
145.02,0.1048
143.94,0.1098
143.45,0.1138
144.66,0.1045
145.61,0.1014
145.8,0.1023
145.73,0.1002
146.04,0.0898
145.98,0.1011
145.87,0.1011
145.3,0.1037
145.17,0.1061
139.5,0.1516
140.93,0.1345
140.51,0.1371
138.67,0.1492
137.35,0.1667
139.7,0.1373
139.56,0.1324
140.74,0.1325
140.78,0.1293
140.99,0.1248
138.25,0.1563
139.28,0.1457
139.47,0.1288
138.53,0.1575
140.2,0.1438
140.97,0.1328
143.29,0.1221
143.18,0.1227
143.39,0.1247
143.2,0.1229
142.86,0.132
141.82,0.1449
141.97,0.1412
142,0.1401
142.16,0.1376
143.69,0.1328
143.85,0.1311
144.24,0.1268
144.44,0.1277
144.61,0.1233
144.02,0.1315
144.66,0.1259
145.32,0.1238
146.7,0.1197
147.09,0.1192
147.27,0.1218
147.23,0.1238
148.62,0.1214
148.06,0.1234
148.12,0.1242
149.48,0.1244
149.65,0.1236
149.53,0.1209
148.29,0.1309
148.67,0.1278
149.54,0.1252
150.35,0.1263
150.92,0.1265
150.95,0.1209
150.75,0.1257
151.16,0.1225
149.58,0.1333
150.86,0.1262
150.53,0.1323
150.57,0.1334
151.6,0.1293
151.3,0.1277
152.62,0.1225
152.54,0.1205
152.42,0.1102
152.44,0.1247
151.06,0.1344
151.69,0.1258
152.24,0.1262
153.48,0.1207
153.32,0.1196
154.08,0.1153
154.1,0.124
153.49,0.13
151.84,0.1323
149.1,0.1511
151.04,0.1404
151.3,0.1371
149.65,0.1504
151.89,0.1376
152.86,0.1317
153.07,0.1389
152.89,0.1372
153.27,0.1351
151.14,0.1661
151.98,0.1457
150.55,0.1616
149.83,0.1611
148.29,0.1712
150.4,0.1518
150.38,0.1521
150.43,0.1623
151.79,0.1518
152.34,0.1487
152.18,0.1502
152.98,0.1447
153,0.1468
150.92,0.1688
151.99,0.159
154.39,0.1521
154.85,0.1511
154.83,0.1556
154.75,0.1555
154.47,0.1596
155.07,0.1546
153.5,0.1668
153.97,0.1634
151.3,0.1783
151.61,0.1746
148.02,0.1927
145.11,0.2021
147.38,0.1949
145.72,0.2209
146.43,0.228
147.6,0.2033
143.8,0.2374
146.21,0.2064
147.77,0.2008
149.83,0.1979
145.39,0.237
144.71,0.2391
145.23,0.2297
143.01,0.2483
141.04,0.2657
142.1,0.2735
144.71,0.2527
144.64,0.234
144.93,0.2283
146.65,0.2095
146.52,0.2089
148.33,0.1965
146.95,0.2104
143.72,0.2391
146.54,0.216
146.15,0.2292
147.59,0.2168
149.08,0.2041
147.79,0.2284
148.13,0.2226
146.07,0.2435
145.79,0.2517
147.49,0.2322
147.87,0.2343
148.91,0.2284
148.9,0.2265
148.1,0.233
152.46,0.1975
153.36,0.1848
152.28,0.1901
151.97,0.184
151.69,0.1878
151.39,0.1826
152.19,0.1779
153.09,0.1726
152.58,0.177
154.3,0.1715
154.09,0.1785
153.78,0.1832
154.02,0.1806
155.85,0.17
155.02,0.1734
156.48,0.1672
156.22,0.1721
155.47,0.1903
156.33,0.18
155.01,0.1967
153.78,0.2018
154.25,0.1904
153.69,0.1911
149.67,0.219
150.54,0.2159
151.76,0.2059
151.48,0.2103
151.84,0.2142
153.62,0.2016
154.13,0.2008
153.06,0.2102
154.65,0.1886
151.03,0.2295
151.2,0.2233
150.05,0.2383
152.07,0.2169
147.91,0.2553
147.16,0.2533
145.14,0.2727
143.7,0.2775
148.08,0.2386
147.67,0.2515
145.54,0.2688
145.79,0.2527
143.76,0.2692
144.64,0.2609
141.68,0.27
144.13,0.261
140.95,0.2902
142.57,0.268
147.13,0.2462
147.18,0.2507
148.66,0.2452
147.68,0.2521
146.36,0.2487
148.81,0.237
150.94,0.2242
150.91,0.2265
152.08,0.2233
147.91,0.2471
149.37,0.2432
149.06,0.2364
147.17,0.2485
145.07,0.2668
145.88,0.2489
145.88,0.2418
146.8,0.2322
148.13,0.2001
149.23,0.1935
149.55,0.1935
147.67,0.2068
147.3,0.2103
146.21,0.2232
144.93,0.2342
144.86,0.2269
141.31,0.2436
141.19,0.2275
138.91,0.2566
140.37,0.2374
141.29,0.2303
140.15,0.2418
141.28,0.2291
138.17,0.2439
136.98,0.2402
133.43,0.2756
132.06,0.2665
130.72,0.2885
133.86,0.2646
134.99,0.2574
133.04,0.2713
135.24,0.2494
135.91,0.2476
134.91,0.2424
137.37,0.2546
139.58,0.2178
137.82,0.2385
134.13,0.2648
133.05,0.2726
133.93,0.2749
133.07,0.2623
133.75,0.2475
134.99,0.248
136.37,0.2344
135.17,0.2423
135.14,0.244
135.52,0.2431
135.92,0.2331
134.79,0.2416
135.62,0.2307
137.33,0.2224
138.36,0.2133
138.22,0.2233
136.87,0.228
133.82,0.2489
133.5,0.2553
132.99,0.2483
133.83,0.2393
131.06,0.2668
129.71,0.2626
128,0.2794
132.6,0.2509
131.36,0.263
131.65,0.2607
129.61,0.3001
128.3,0.2915
133.63,0.2453
130.32,0.2783
132.08,0.2607
134.72,0.2468
134.85,0.2501
133.2,0.2532
132.78,0.2563
131.51,0.2534
131.97,0.2571
136.61,0.2224
136.7,0.23
137.04,0.237
136.89,0.2278
136.96,0.2249
136.82,0.2268
135.83,0.2327
136.02,0.223
133.38,0.2383
132.93,0.2426
133.24,0.231
136.85,0.2123
137.05,0.2078
138.48,0.1994
138.55,0.2063
137.94,0.2139
137.72,0.2106
138.32,0.201
139.6,0.1945
139.63,0.1946
139.08,0.199
138.26,0.1983
141.12,0.1859
141.51,0.1814
140.83,0.1859
142.05,0.1796
139.52,0.1873
139.16,0.1809
138.9,0.1924
140.46,0.1843
140.48,0.1841
140.77,0.1773
142.53,0.1702
142.66,0.1718
143.05,0.1732
141.89,0.185
139.49,0.1989
139.51,0.1906
137.64,0.2035
138.66,0.1974
139.3,0.1902
140,0.184
140.35,0.1833
138.9,0.1928
138.09,0.2002
138.02,0.2008
140.78,0.1872
136.29,0.2243
136.62,0.2193
135.94,0.2225
133.94,0.2261
134.45,0.2236
136.15,0.2075
136.23,0.2061
135.57,0.2117
134.25,0.2217
134.42,0.211
131.58,0.2224
131.45,0.2185
131.19,0.2204
131.81,0.2058
128.23,0.2378
127.53,0.2254
127.98,0.2312
128.38,0.2319
126.18,0.2513
126.31,0.2408
125.02,0.246
127.24,0.2234
124.79,0.2487
125.3,0.2726
123.84,0.2579
122.72,0.2701
120.99,0.2663
123.96,0.2388
125.2,0.2362
125.98,0.2359
126.05,0.2287
127.48,0.2117
128.17,0.2119
125.51,0.2405
125.48,0.2293
123.64,0.2451
126.28,0.22
128.53,0.2112
126.83,0.2282
126.16,0.2305
124.99,0.2345
128.36,0.209
128.93,0.2049
127.01,0.2186
129.37,0.2095
130.71,0.2099
129.35,0.2189
128.57,0.2227
129.54,0.2122
130.17,0.2075
128.39,0.2206
126.99,0.2198
127.58,0.2143
127.8,0.2083
129.65,0.2053
127.02,0.2186
127.39,0.2182
128.63,0.2156
130.19,0.2053
128.79,0.2141
127.99,0.2228
127.88,0.22
124.03,0.2397
124.42,0.2312
126.99,0.2722
123.22,0.2174
123.72,0.2474
125.51,0.292
126.09,0.2517
120.09,0.2678
122.1,0.3795
116.61,0.2698
120.07,0.4122
124.12,0.2702
121.31,0.3004
118.55,0.3149
118.93,0.3177
120.79,0.2989
120.85,0.3085
111.38,0.3974
115.99,0.3519
116.06,0.3494
111.85,0.3984
110.34,0.3973
104.72,0.4307
100.03,0.4709
97.51,0.499
90.7,0.5594
88.5,0.5612
101.35,0.4816
99.85,0.4752
90.02,0.5537
93.77,0.5653
93.21,0.5465
98.81,0.4603
95.86,0.4808
90.64,0.5695
91.69,0.5986
87.04,0.6417
83.95,0.65
93.76,0.5484
93.08,0.4733
96.3,0.5492
96.83,0.5147
97.11,0.4857
100.41,0.4269
96.19,0.4783
90.86,0.556
93.86,0.4962
92.63,0.5169
89.77,0.527
85.82,0.5787
91.17,0.5392
86.62,0.5199
85.47,0.6094
87.08,0.6417
81.5,0.6645
75.45,0.7224
79.52,0.656
85.03,0.5789
85.66,0.5639
88.97,0.5232
90.09,0.5271
82.11,0.6263
85.27,0.582
87.32,0.5749
85.3,0.6062
87.93,0.5604
91,0.5326
89.5,0.5513
90.11,0.5223
87.94,0.5261
88.99,0.5114
87.75,0.5327
91.88,0.4965
90.99,0.4816
89.29,0.4427
88.19,0.4112
87.06,0.3955
86.16,0.424
86.66,0.4074
87.16,0.4022
86.91,0.3932
88.97,0.3835
90.24,0.3885
92.96,0.3546
92.85,0.3539
93.47,0.3567
90.67,0.3905
91.04,0.3884
89.09,0.3993
86.95,0.4285
87.11,0.4193
84.37,0.4602
84.4,0.4498
85.06,0.4305
80.57,0.5154
84.05,0.4432
82.75,0.4371
83.11,0.4512
83.68,0.4259
84.53,0.3982
87.39,0.3653
84.55,0.3906
82.83,0.4022
82.58,0.4072
83.74,0.3869
83.33,0.3824
84.57,0.3935
86.98,0.3818
87.1,0.3865
83.11,0.4187
83.6,0.4018
83.66,0.38
82.76,0.4022
79.22,0.4286
79.03,0.4479
78.18,0.4256
77.42,0.4432
74.65,0.4709
77.48,0.4298
76.87,0.4326
75.62,0.4196
73.93,0.4356
70.6,0.4734
70.07,0.4811
71.73,0.4447
68.8,0.4517
68.92,0.4514
68.11,0.4605
72.17,0.4046
72.64,0.4204
75.5,0.3884
76.09,0.4018
75.86,0.4007
78.18,0.376
79.93,0.3849
78.94,0.4136
76.71,0.4139
82.22,0.3878
80.6,0.395
81.45,0.3937
83.11,0.3732
81.61,0.3788
78.79,0.4188
79.52,0.4164
81.06,0.3921
83.43,0.3863
84.26,0.3789
83.6,0.3917
81.65,0.3919
82.53,0.3781
85.81,0.368
85.83,0.3624
84.35,0.3722
85.25,0.3634
86.5,0.3481
87.08,0.3388
83.43,0.3677
85.06,0.3537
84.54,0.3839
85.37,0.3637
86.66,0.3437
85.84,0.3578
85.57,0.3611
87.39,0.3461
87.42,0.3629
87.89,0.3322
90.88,0.332
90.57,0.3176
92.14,0.3131
90.86,0.3155
92.98,0.3117
91.24,0.3166
90.97,0.3126
88.68,0.3183
89.44,0.3094
88.71,0.318
91.23,0.2899
91.12,0.2854
90.51,0.2895
89.21,0.3014
89.02,0.3144
91.3,0.2865
89.67,0.2986
90.92,0.2975
92.53,0.2735
94.77,0.2946
94.85,0.286
93.65,0.2982
94.53,0.2902
94.55,0.2897
94.16,0.2844
94.64,0.2844
94.4,0.278
94.82,0.2744
95.08,0.2709
92.9,0.2947
91.64,0.2997
91.55,0.299
92.22,0.2877
92.04,0.2642
89.28,0.2858
89.35,0.2823
90.12,0.2669
92.08,0.2512
91.84,0.2497
92.7,0.2412
91.95,0.2418
92.33,0.2482
89.81,0.2609
89.8,0.2643
88.06,0.2801
88,0.2976
88.17,0.2794
87.96,0.2831
90.1,0.2695
90.61,0.2644
93.26,0.2633
94.15,0.2277
94.13,0.2555
95.13,0.2478
95.57,0.2459
95.55,0.2566
97.66,0.2483
98.06,0.2369
98.35,0.2445
97.89,0.2496
97.65,0.2541
98.67,0.2512
98.81,0.259
100.44,0.2522
100.7,0.2406
100.41,0.2451
99.89,0.2553
101.2,0.2488
100.99,0.2436
99.73,0.2624
100.8,0.2536
101.57,0.2397
100.79,0.2353
98.31,0.2748
99.09,0.254
99.96,0.2565
100.99,0.2479
102.97,0.2452
102.96,0.25
103.16,0.2502
103.17,0.2516
103.4,0.2514
103.38,0.2547
102.46,0.2629
100.2,0.2856
99.82,0.282
100.65,0.2662
102.06,0.2553
102.94,0.2514
103.73,0.2417
104.79,0.238
104.77,0.2408
105.28,0.2392
105.72,0.2379
107.32,0.2353
107.16,0.2193
106.72,0.2317
106.45,0.2254
107.07,0.2196
106.18,0.218
105.01,0.2366
104.45,0.2362
106.32,0.2268
106,0.2303
105.59,0.2314
103,0.2499
102.49,0.255
104.02,0.2451
105.51,0.239
105.8,0.2329
106.61,0.2263
107.26,0.2222
107.68,0.2285
107.46,0.2295
109.31,0.2267
109.71,0.2241
108.89,0.2233
109.79,0.2204
109.21,0.2106
108.23,0.224
109.33,0.2098
108.08,0.2206
106.91,0.2333
106.42,0.2374
104.41,0.2593
106.65,0.2383
103.56,0.2669
104.32,0.2674
104.65,0.2643
104.92,0.2541
106.85,0.2454
107.13,0.235
109.57,0.2237
109.59,0.2237
110.15,0.2263
109.03,0.235
109.62,0.2309
111.21,0.2273
111.34,0.228
111.27,0.222
109.82,0.2235
109.43,0.2193
110.82,0.2103
110.99,0.2109
111.38,0.2078
109.57,0.2379
109.94,0.2373
111.3,0.2185
111.25,0.2157
110.38,0.2275
111.01,0.2106
110.84,0.2233
109.61,0.2345
110.02,0.225
110.64,0.2201
111.11,0.2135
111.87,0.2166
111.35,0.2156
111.52,0.2121
110.18,0.2171
110.21,0.2028
111.33,0.1958
111.73,0.1845
111.95,0.1846
112.48,0.1806
112.72,0.1882
112.56,0.1863
112.52,0.1861
111.44,0.1967
113.33,0.1904
113.63,0.1847
113.71,0.1839
114.19,0.1812
114.57,0.1775
114.73,0.1822
113.66,0.1829
114.62,0.1809
114.93,0.1773
113.64,0.182
115.06,0.1814
113.89,0.1829
111.7,0.2064
109.21,0.225
109.77,0.2222
109.31,0.2212
109.83,0.2125
108.57,0.2196
107.39,0.2277
109.06,0.206
110.38,0.2046
109.83,0.198
106.44,0.2323
106.66,0.2375
105.89,0.2381
107.22,0.2348
107.01,0.2336
108.13,0.2213
108.04,0.2124
109.74,0.208
110.26,0.2001
110.91,0.1886
111.14,0.1898
111.16,0.1812
109.81,0.1901
110.82,0.1879
110.67,0.1859
110.74,0.1825
111.89,0.1802
112.2,0.1784
112.3,0.1737
112.64,0.1743
114.25,0.1705
114.27,0.1719
114.46,0.1699
114.97,0.1724
115.45,0.1732
115.46,0.1704
115.49,0.1754
116.41,0.1707
117.1,0.1673
117.04,0.1639
115.97,0.1622
116.59,0.1627
117.41,0.1588
116.84,0.1659
116.65,0.1701
116.58,0.1653
117.32,0.1661
117.4,0.1647
117,0.1616
117.8,0.1658
118.76,0.1622
119.04,0.1579
118.36,0.1609
118.77,0.1579
119.55,0.1555
119.74,0.1624
119.83,0.1623
121.19,0.16
121.29,0.1605
119.36,0.1667
119.81,0.1671
120.88,0.1569
120.66,0.1654
121.02,0.177
121.81,0.1686
121.35,0.1715
118.48,0.1955
119.38,0.1904
120.86,0.1737
118.81,0.1987
120.35,0.1891
117.52,0.2108
116.82,0.2288
112.94,0.2918
111.26,0.3319
116.16,0.2463
115.83,0.2512
117.45,0.2321
115.99,0.2388
113.89,0.2693
113.95,0.268
112.4,0.291
111.76,0.3025
107.54,0.3699
109.11,0.3375
107.71,0.3237
107.82,0.302
107.17,0.3135
110.76,0.2618
109.37,0.2827
107.53,0.307
110.33,0.2689
110.71,0.2629
106.82,0.3023
105.49,0.3184
106.62,0.304
106.05,0.3057
109.15,0.2776
109.68,0.2715
109.51,0.2674
112,0.2456
111.96,0.2426
112.14,0.2338
111.73,0.2177
111.41,0.2175
109.57,0.2364
109.23,0.2406
107.42,0.2632
107.87,0.2578
107.53,0.2549
104.21,0.3014
103.22,0.3162
102.76,0.3001
102.2,0.2866
102.87,0.2734
106.11,0.2474
107.16,0.2399
107.96,0.2372
108.03,0.2433
109.66,0.2392
109.65,0.2444
109.68,0.25
106.66,0.2577
107.29,0.2547
108.48,0.2415
107.07,0.2524
109.46,0.2394
110.41,0.2243
111.56,0.2191
111.55,0.2188
110.83,0.224
110.29,0.2269
110.27,0.2177
112.76,0.2016
112.22,0.2058
112.97,0.205
112.85,0.2075
112.39,0.2075
112.99,0.2046
112.38,0.206
109.3,0.2416
108.63,0.242
108.31,0.2533
108.26,0.2482
109.59,0.2351
109.79,0.2435
107.88,0.2493
107.53,0.2475
107.12,0.246
105.53,0.2552
105.94,0.256
105.23,0.2621
106.86,0.2353
105.31,0.2569
105.31,0.24
108.46,0.2192
109.47,0.2182
110.89,0.2036
109.64,0.2219
110.41,0.2155
110.92,0.2139
111.48,0.2082
112.72,0.2017
112.65,0.202
113.08,0.2058
113.05,0.201
112.49,0.2061
114.21,0.1991
113.98,0.2055
113.42,0.2073
112.5,0.2197
114.82,0.203
114.27,0.2117
114.67,0.2096
114.47,0.2209
114.13,0.2187
114.61,0.2123
113.75,0.2251
116.04,0.2118
116.03,0.2102
115.89,0.2083
116.54,0.2053
116.65,0.2067
117.01,0.2061
117.92,0.204
117.46,0.2039
117.7,0.2043
118.28,0.1997
116.73,0.2116
117.87,0.2042
118.13,0.2014
118.35,0.1934
118.7,0.2022
118.72,0.2039
118.38,0.2078
118.4,0.2073
118.49,0.2117
118.53,0.211
119.47,0.2057
119.95,0.1898
122.26,0.1853
122.72,0.1848
122.49,0.1834
121.61,0.1918
122.1,0.1857
121.64,0.1869
120.2,0.2024
120.03,0.1986
118.16,0.2166
118.22,0.2106
119.96,0.1844
120.29,0.1816
120.19,0.1845
118.45,0.1973
120.2,0.1898
119.29,0.2071
119.16,0.2065
118.49,0.2298
121.01,0.2083
122.56,0.1903
122.89,0.1803
122.76,0.1805
122.83,0.1804
123.28,0.1778
123.76,0.1727
124.48,0.1735
124.56,0.1804
124.67,0.1794
124.1,0.1829
124.82,0.1789
124.3,0.1617
124.6,0.1579
125.39,0.1559
125.78,0.1536
125.6,0.1594
125.65,0.1683
125.83,0.1696
125.92,0.1669
125.72,0.1689
125.75,0.169
127.05,0.1678
126.98,0.167
127.64,0.164
127.39,0.1645
127.14,0.1649
126.98,0.1703
127.43,0.1649
128.58,0.1565
128.37,0.1586
129.3,0.1524
129.52,0.1512
128.25,0.1645
128.08,0.1689
128.37,0.1619
129.1,0.1521
129.17,0.1535
129.67,0.144
129.99,0.1411
127.72,0.1635
128.68,0.1571
130.74,0.1485
130.49,0.1453
130.78,0.1437
131.15,0.1379
131.97,0.1355
132.57,0.1352
132.27,0.1341
132.32,0.1325
133.11,0.1339
133.43,0.1361
133.01,0.139
133.85,0.1412
134.25,0.1413
134.53,0.1417
131.83,0.1723
131.02,0.1796
130.93,0.179
132.33,0.1619
133.15,0.1519
130.93,0.1784
131.21,0.1716
133.47,0.161
132.47,0.1652
131.43,0.1787
132.58,0.1715
132.39,0.1787
129.94,0.1947
130.84,0.1803
130.05,0.1894
128.56,0.2042
126.17,0.2283
127.85,0.2132
127.76,0.2042
129.74,0.1828
129.29,0.181
129.66,0.1778
130.9,0.168
131.3,0.1655
130.98,0.1778
131.86,0.1682
132.77,0.1642
132.59,0.1606
133.15,0.1609
133.26,0.1619
133.24,0.1608
133.66,0.1616
133.32,0.1627
132.86,0.1682
132.46,0.1705
131.47,0.1756
